const,addresscat_3,addresscat_4,agecat_5,agecat_6,bfast_2,bfast_3,callid_1,callwait_1,carcatvalue_3,card2_2,card2tenurecat_5,card_2,cardten,cardtenurecat_5,carown_1,cars_1,cartype_0,creddebt,ebill_1,ed,edcat_2,edcat_3,gender_1,hourstv,inccat_3,internet_3,jobcat_2,jobsat_4,lncreddebt,lnothdebt,multline_1,news_1,othdebt,owndvd_1,ownipod_1,ownpda_1,polview_4,polview_6,region_5,spoused,vote_1,pred_totalSpend
1.0,0,1,1,0,0,1,1,1,0,0,0,0,375.0,0,1,0,0,0.17549099999999998,0,14,1,0,1,28,0,0,1,0,-1.7401675194424682,-2.1682409342213766,0,1,0.11429903999999999,1,1,0,1,0,1,12,1,243.35744109355517
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1.2281600000000001,0,14,1,0,0,25,0,0,1,0,0.20551711439714346,0.6950653397158493,0,0,2.0038400000000003,1,1,0,0,0,0,11,1,303.08648606390733
1.0,0,1,1,0,0,0,0,1,1,1,1,0,510.0,1,1,0,0,0.8423039999999999,0,10,0,0,0,18,0,0,0,0,-0.17161428477027865,1.1293664926370766,0,1,3.093696,1,0,0,0,0,0,-1,1,334.363342945591
1.0,0,0,0,0,0,0,1,1,0,0,0,0,125.0,0,1,0,1,0.762048,0,12,1,0,1,14,1,0,0,0,-0.27174573315342726,1.4865812275595156,0,0,4.421952,1,0,0,1,0,0,11,0,299.80533513770854
1.0,0,1,1,0,0,1,1,1,0,0,1,1,1515.0,1,1,0,1,0.47628000000000004,0,9,0,0,1,21,0,0,0,0,-0.7417493623991627,-0.243703465279571,1,1,0.78372,1,0,0,1,0,0,10,1,205.13974045693848
1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0.90045,0,17,0,0,0,20,1,0,0,0,-0.10486064061617528,1.2382437877533035,1,1,3.4495499999999995,1,1,0,1,0,0,-1,0,279.10260258594946
1.0,0,1,0,0,0,1,0,1,0,1,1,0,2510.0,1,1,1,1,1.722654,0,13,1,0,1,18,1,0,0,0,0.5438661248439816,0.49185440275580194,1,1,1.6353460000000002,1,0,0,0,0,0,-1,0,247.59216737333537
1.0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,1,0,1,1.258848,1,19,0,0,0,20,0,0,0,0,0.23019701703498632,1.3395045948198439,0,0,3.8171519999999997,1,1,0,0,0,0,-1,1,259.4141714120479
1.0,0,1,0,1,1,0,1,0,0,0,1,1,1465.0,1,1,0,0,1.189116,1,19,0,0,1,15,1,0,1,0,0.17321017392549212,0.8010522560776708,1,1,2.2278840000000004,1,1,1,1,0,0,-1,0,227.87385495010392
1.0,0,0,0,1,1,0,1,1,0,0,1,1,2090.0,1,0,1,0,0.29797199999999996,0,15,0,1,0,23,0,0,0,1,-1.2107557566227685,0.31920108814132647,1,1,1.376028,1,1,0,0,0,0,12,1,197.60036543911352
1.0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0.87696,0,9,0,0,0,16,0,0,0,0,-0.1312938976843308,1.0657584637970314,0,0,2.90304,1,0,0,0,0,0,-1,1,230.3942610380589
1.0,0,1,0,0,0,0,0,0,0,0,0,0,555.0,1,0,0,0,0.9816419999999999,0,19,0,0,1,24,1,0,1,0,-0.01852859921472171,0.916033898895389,1,1,2.499358,1,0,0,0,0,0,-1,0,297.1594304826495
1.0,0,0,0,1,1,0,1,1,0,1,0,0,2280.0,1,1,0,0,2.39358,0,17,0,0,0,17,0,0,0,0,0.8727901531481395,1.2078911176998304,1,1,3.34642,1,0,0,0,0,1,14,1,264.8730790307761
1.0,0,0,0,1,1,0,1,1,0,0,1,1,1890.0,1,1,1,1,0.529584,0,14,1,0,0,23,1,0,0,0,-0.635663486296077,0.3896175292864831,1,1,1.4764160000000002,1,0,0,1,0,1,-1,0,225.63864878382796
1.0,0,0,1,0,1,0,1,1,1,0,1,1,880.0,1,1,0,0,2.2828799999999996,1,21,0,0,0,21,0,0,0,0,0.8254378037483348,3.1762655656887198,1,1,23.95712,1,1,1,0,0,0,-1,1,389.4416782951379
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,1.2026880000000002,1,16,0,1,0,13,1,1,0,0,0.18455905173414663,1.3816114132155086,1,1,3.981312,1,0,0,1,0,0,13,0,336.99110084938343
1.0,1,0,0,0,0,0,1,1,0,1,0,0,1235.0,0,1,1,0,1.944888,0,8,0,0,1,25,0,0,0,0,0.6652043918648556,1.0003053564165465,0,0,2.719112,1,0,0,0,1,0,-1,1,251.14244337715417
1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.51666,0,13,1,0,0,24,0,0,0,1,-0.6603702610460082,0.11184544298963002,0,0,1.11834,1,1,0,0,1,0,-1,1,231.59753546467746
1.0,0,0,0,0,0,1,1,0,0,0,0,0,215.0,0,0,1,0,0.129778,0,16,0,1,0,12,0,0,0,1,-2.041929980602883,-1.409677631273311,1,0,0.244222,1,0,0,0,0,0,-1,1,228.9254260394429
1.0,0,0,0,1,0,0,1,1,0,0,1,1,2685.0,1,1,0,1,0.05699400000000001,0,16,0,1,0,23,1,0,0,0,-2.8648092798460363,0.16721299511315496,0,1,1.1820060000000001,1,0,0,0,0,0,-1,0,221.7548478421977
1.0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,4.442295,1,14,1,0,0,18,1,0,0,0,1.4911711347934273,1.3106827590811339,0,0,3.708705,1,0,1,0,1,0,-1,1,383.03725367713054
1.0,1,0,1,0,0,1,0,1,0,0,0,1,115.0,0,1,1,0,0.7809119999999998,0,12,1,0,0,16,0,0,1,1,-0.24729281154721305,0.2678017621383536,0,0,1.3070879999999998,1,0,0,1,0,0,-1,1,231.4986163379395
1.0,0,0,0,1,1,0,1,1,0,0,0,1,0.0,1,0,0,0,1.12776,0,16,0,1,0,25,0,0,0,0,0.120233364480533,-0.9257351907021549,1,1,0.3962399999999999,0,0,0,0,1,0,-1,1,184.3436714789901
1.0,0,1,0,1,1,0,0,0,0,0,1,0,2070.0,1,0,0,1,0.684378,1,18,0,0,0,0,0,1,0,0,-0.3792448824252353,0.08491267625707623,1,1,1.088622,0,1,0,1,0,0,-1,0,208.23173324855006
1.0,0,0,0,0,0,1,1,1,0,0,0,1,140.0,0,1,0,0,2.6695100000000003,0,13,1,0,0,14,0,0,0,0,0.9818949349709416,1.4587289696956833,0,1,4.30049,1,1,0,0,0,0,14,1,275.1685654979127
1.0,0,0,1,0,1,0,0,0,0,0,0,0,410.0,0,1,0,1,0.7106,1,10,0,0,0,18,0,0,1,0,-0.34164559539521033,-0.01065658018852866,0,0,0.9894000000000002,1,0,0,0,1,0,-1,0,269.3538865149822
1.0,1,0,0,0,1,0,0,1,0,1,1,0,1100.0,1,1,0,1,1.4030399999999998,0,12,1,0,1,27,0,0,0,0,0.3386413110489083,2.0118262922642685,0,0,7.476959999999999,1,0,0,0,1,0,14,0,250.86511154463795
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0.45727199999999996,0,18,0,0,0,17,0,0,1,0,-0.782476879145244,0.48902654087794106,0,0,1.6307279999999997,1,1,0,1,0,0,18,1,261.99945201053475
1.0,0,0,0,0,0,1,0,0,0,0,0,1,355.0,0,1,0,1,1.091648,0,17,0,0,1,17,1,0,1,0,0.08768848103627067,0.2440060089486193,0,0,1.276352,1,0,0,1,0,0,14,1,243.21349030159337
1.0,0,0,0,0,0,1,1,1,0,0,0,1,35.0,0,1,0,1,0.357864,0,14,1,0,1,0,0,0,0,0,-1.027602253025421,0.2264468892806912,0,0,1.2541360000000001,0,1,0,0,0,0,-1,1,177.1905724190341
1.0,0,0,1,0,0,1,1,1,1,0,1,0,565.0,1,1,0,1,3.1451789999999997,0,12,1,0,0,21,0,0,0,0,1.1458708042720331,1.3344274812109804,0,1,3.797821,1,0,0,0,0,0,13,1,401.0027196861763
1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,1,1,0.31903,0,16,0,1,0,0,0,1,1,0,-1.1424701367319943,-1.234535109908576,0,0,0.29097,0,0,0,0,0,0,-1,0,182.5863685930004
1.0,1,0,0,0,0,1,1,1,0,0,0,1,1090.0,0,0,0,1,0.070146,0,11,0,0,1,29,0,0,0,1,-2.6571764947294003,-2.1682409342213766,0,1,0.11429903999999999,1,0,0,0,1,0,13,1,185.8913273768481
1.0,0,1,1,0,1,0,0,0,0,0,0,0,480.0,0,0,0,0,1.3669259999999999,1,14,1,0,1,19,0,0,0,0,0.31256442313830224,1.169404340658709,1,0,3.220074,0,1,0,0,0,0,-1,0,234.52188136846587
1.0,0,0,0,0,0,0,1,1,0,0,0,0,425.0,0,0,0,0,1.1326080000000003,1,18,0,0,0,14,1,0,0,0,0.12452293806658296,0.7567752873961545,1,1,2.131392,1,1,1,1,0,0,-1,1,314.97778432205524
1.0,1,0,0,1,1,0,1,0,0,0,0,0,0.0,1,0,1,1,3.224832,0,17,0,0,1,23,1,0,0,1,1.1708808558675914,1.403929936171204,0,0,4.071168,1,0,0,0,0,0,-1,1,282.8996662835295
1.0,1,0,1,0,0,1,0,0,0,0,0,1,730.0,1,1,1,1,0.8553599999999999,0,12,1,0,0,17,1,0,0,1,-0.156232846031583,1.3874536888397369,0,0,4.004639999999999,1,0,0,1,0,0,-1,0,280.416978445421
1.0,0,0,1,0,0,1,1,1,1,0,1,0,835.0,1,1,0,0,5.302094,1,16,0,1,1,24,0,0,0,0,1.6681018368684821,2.0196790637355457,1,0,7.535906000000001,1,1,0,0,0,0,13,1,409.7312322451444
1.0,1,0,0,0,0,0,0,0,0,1,1,0,610.0,1,0,1,1,1.1012399999999998,1,18,0,0,1,28,0,0,1,0,0.09643681763678483,1.5464469931427833,0,0,4.69476,1,1,0,0,0,0,-1,1,219.3793092505362
1.0,1,0,0,0,0,1,1,1,0,1,0,0,0.0,0,1,1,1,1.2375839999999998,1,19,0,0,1,21,1,0,0,0,0.21316109194492627,1.0414830508731243,1,0,2.8334159999999997,1,1,0,1,0,0,14,1,249.1541326671843
1.0,0,0,0,1,1,0,1,1,1,0,1,1,835.0,1,0,1,0,0.162708,0,9,0,0,0,15,0,0,0,0,-1.8157980957139646,-0.1275016083675446,1,1,0.880292,1,0,0,1,0,0,9,1,233.13896191479205
1.0,0,1,1,0,1,0,0,0,1,0,1,0,2535.0,1,1,0,0,2.090175,0,11,0,0,1,22,0,0,0,0,0.7372477945288028,2.43315930496673,1,1,11.394824999999999,1,1,0,0,1,0,13,1,417.45730983548367
1.0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0,1,0,1,1.94922,0,20,0,0,0,20,0,0,1,1,0.6674292925543157,1.739549965775449,0,0,5.69478,1,1,0,0,0,1,-1,1,324.5974104462119
1.0,0,1,0,1,1,0,0,1,0,0,1,0,1340.0,1,1,1,0,0.783564,0,12,1,0,0,17,0,0,0,0,-0.24390253577415286,0.44624614178953576,1,1,1.562436,1,0,0,1,0,0,-1,0,243.76273287452486
1.0,1,0,0,1,0,0,0,0,0,1,0,0,1310.0,0,0,1,1,2.08692,1,12,1,0,0,17,0,0,1,0,0.7356892948256145,0.9768513516425026,1,1,2.65608,1,1,0,0,0,0,-1,1,227.3382987820351
1.0,0,1,1,0,0,1,0,0,0,1,1,0,290.0,1,1,0,1,1.9507799999999997,0,17,0,0,0,23,0,1,0,0,0.6682292925969823,1.7991024434833134,1,1,6.044219999999999,1,0,0,1,0,0,9,1,275.98000745978044
1.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,1,0,0.12012,1,19,0,0,0,26,0,0,0,0,-2.1192640358670074,0.4674253082309351,1,1,1.59588,1,1,0,0,0,0,-1,1,339.2759347974991
1.0,1,0,1,0,1,0,0,0,0,0,0,1,700.0,1,1,0,0,0.34380800000000006,0,15,0,1,1,13,0,1,1,0,-1.067671916961474,-0.29545621292583574,1,1,0.744192,1,0,0,0,0,1,11,0,234.60867068506099
1.0,0,1,0,0,0,0,1,0,0,0,0,0,185.0,1,1,1,1,1.2045599999999999,0,17,0,0,0,20,1,0,1,0,0.18611435503265075,1.344284160962826,1,1,3.83544,1,0,0,1,0,0,19,0,318.0902155345866
1.0,0,1,1,0,0,0,1,1,0,0,0,0,865.0,0,1,0,1,5.375808000000001,0,12,1,0,1,20,0,0,0,0,1.681908888297364,2.417358448547999,0,0,11.216192000000001,1,1,0,0,0,0,16,1,337.1756964131588
1.0,0,0,0,0,0,1,1,1,0,0,0,0,30.0,0,1,1,0,0.21583999999999998,0,17,0,0,0,20,0,0,0,0,-1.5332178865226913,0.7208401655766938,0,0,2.0561599999999998,0,1,1,0,1,1,-1,0,253.71598335180056
1.0,0,1,1,0,0,0,1,1,0,0,1,1,1220.0,1,1,0,1,0.446039,0,12,1,0,0,23,0,0,0,1,-0.8073488868388836,0.2753268095664135,1,1,1.316961,1,0,0,1,0,0,15,0,227.35336709751928
1.0,0,1,1,0,0,0,1,1,1,0,0,1,650.0,0,1,0,1,3.340976,0,16,0,1,1,12,0,0,0,1,1.2062629798708175,2.77077608039673,0,1,15.971024000000002,1,0,1,0,0,0,-1,0,379.873938961999
1.0,0,0,0,1,1,0,0,0,1,0,1,0,4011.19999999999,1,1,0,0,0.420783,1,15,0,1,0,19,0,0,0,0,-0.8656380176142519,-0.07018965877982754,1,1,0.932217,1,1,0,1,0,1,14,1,350.4903539366446
1.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,0.042624,0,10,0,0,1,20,0,0,0,0,-3.1553378040642133,-1.4049635509990126,0,0,0.24537599999999998,1,0,0,0,1,0,9,1,199.08006254681408
1.0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,1,0,1,0.15432200000000001,0,8,0,0,1,17,0,0,0,0,-1.8687139503857,-0.1419346008892771,0,0,0.867678,0,0,0,0,1,0,-1,0,168.18041387479047
1.0,0,0,0,0,0,1,0,0,0,0,0,0,220.0,0,1,0,1,0.23256000000000004,0,18,0,0,1,25,0,1,1,0,-1.4586070227315164,0.11994957590111856,0,0,1.12744,1,0,0,0,0,0,17,0,255.50155149226183
1.0,0,0,1,0,1,0,0,0,0,0,1,0,400.0,1,1,0,1,1.8116880000000002,0,14,1,0,1,24,1,0,1,0,0.594259007364711,1.5686809158014368,0,1,4.800312,1,0,0,1,0,0,13,0,303.388184445793
1.0,0,0,0,0,0,0,1,1,0,0,0,1,1830.0,0,1,0,1,1.098981,1,15,0,1,0,16,0,0,0,0,0.09438338682799739,0.927435992079152,1,1,2.5280189999999996,1,1,0,1,0,1,-1,1,256.61310314386446
1.0,0,0,0,1,1,0,1,1,0,0,1,0,1710.0,1,0,1,0,1.095335,0,12,1,0,0,20,0,0,0,1,0.09106025255262576,0.9622826990250747,0,1,2.617665,1,0,1,1,0,0,9,0,257.6036496932223
1.0,0,0,1,0,0,1,0,0,0,0,1,1,635.0,1,0,1,0,0.827904,0,15,0,1,0,21,0,0,1,0,-0.1888580733476595,0.4214014474065181,1,0,1.524096,1,0,0,1,0,0,-1,1,216.41809134817098
1.0,0,0,0,0,0,1,0,0,0,0,0,1,590.0,0,0,1,1,0.622717,0,16,0,1,0,22,0,1,1,0,-0.47366311701066793,0.9314878681981053,0,0,2.538283,1,1,0,0,0,1,15,0,248.4880124229081
1.0,1,0,0,0,0,0,1,1,0,0,1,1,1350.0,1,0,0,0,0.322524,0,18,0,0,0,13,1,0,0,0,-1.1315777269105858,1.0436195281073428,1,1,2.839476,1,1,1,0,0,0,-1,1,256.46880539865333
1.0,0,0,0,1,1,0,1,0,0,0,1,1,1810.0,1,0,1,0,1.4092799999999999,0,8,0,0,1,10,0,0,0,0,0.3430789356720686,0.8881875097616746,1,1,2.43072,1,0,0,0,0,0,-1,1,193.38993673719452
1.0,0,0,0,1,0,1,0,1,1,1,1,0,3760.0,1,1,1,1,0.34099199999999996,0,13,1,0,1,20,1,0,0,0,-1.0758962623843773,1.6068361307335428,1,0,4.987007999999999,1,1,0,0,1,0,10,0,311.91897002113336
1.0,1,0,0,0,0,1,1,1,1,0,0,0,1290.0,0,1,0,1,4.820175,1,18,0,0,0,18,0,0,0,1,1.5728102344573658,0.8419227259145734,1,1,2.320825,1,1,1,0,1,0,8,1,424.7896964574242
1.0,0,1,1,0,0,1,0,0,1,0,1,0,765.0,1,1,0,1,1.4438400000000002,0,11,0,0,1,19,0,0,0,0,0.3673062310073931,2.809653266376597,1,1,16.60416,1,1,0,0,0,0,-1,1,400.4279908504983
1.0,0,0,0,0,0,0,1,0,0,0,0,0,230.0,0,0,1,1,1.510215,0,9,0,0,1,7,0,0,0,0,0.41225202479713857,-0.7240497852997617,1,0,0.484785,1,0,0,1,0,0,9,1,232.08873660259488
1.0,0,1,1,0,0,0,0,1,1,0,1,0,3145.0,1,1,0,1,1.906476,0,15,0,1,0,18,0,0,0,0,0.6452565117232635,2.0190974117718676,1,1,7.531524000000001,1,0,0,0,0,0,-1,1,416.7956216020416
1.0,1,0,0,0,0,1,1,1,0,1,0,0,600.0,0,0,0,0,0.449856,0,13,1,0,1,21,0,0,0,0,-0.798827747428697,0.12587818137074272,0,0,1.134144,1,0,0,0,0,0,10,1,217.84957547030368
1.0,0,0,0,1,0,1,0,0,0,1,1,0,455.0,1,1,0,1,1.7172,0,13,1,0,1,30,1,0,0,0,0.5406950573682685,1.693374567306654,0,1,5.4378,1,0,0,0,0,0,-1,0,258.57564196849245
1.0,0,0,1,0,0,1,0,0,0,1,0,0,1060.0,1,0,0,0,4.378976000000001,0,15,0,1,1,17,1,0,0,0,1.4768149071008854,0.66732873445679,0,0,1.9490239999999996,1,0,0,0,1,0,-1,1,298.2564534022617
1.0,0,0,0,1,1,0,0,0,0,0,1,0,790.0,1,0,0,1,2.301234,0,16,0,1,0,25,0,0,0,0,0.8334455007979057,0.8774526015267379,1,1,2.4047659999999995,1,0,0,1,0,0,-1,0,255.30519625512636
1.0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0,0,0,1,0.174762,0,11,0,0,1,23,0,0,1,0,-1.7443302306979644,-0.4728268106747793,0,1,0.6232380000000001,1,0,0,0,1,0,-1,0,178.82609871529544
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0.700535,1,20,0,0,0,13,0,0,0,0,-0.35591095014204366,0.6336439609869136,0,1,1.884465,1,1,0,1,0,0,-1,1,285.6235047282204
1.0,0,0,0,0,0,0,1,1,0,0,0,0,10.0,0,1,1,0,0.605625,1,15,0,1,0,21,0,0,1,0,-0.5014942963371064,0.5706263768840271,0,0,1.7693750000000001,0,1,0,0,0,0,-1,1,238.33622957219038
1.0,0,0,0,1,1,0,1,1,1,0,1,0,1535.0,1,1,0,1,4.1888879999999995,0,14,1,0,0,21,0,0,0,0,1.4324353049161316,3.180802494885117,1,1,24.064260000000036,1,1,0,0,0,0,9,1,422.15934226611796
1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.03316008,0,13,1,0,0,21,0,0,0,0,-3.4016901129336294,-1.8282906823311538,0,0,0.160688,1,1,0,1,0,0,-1,1,192.1219637608672
1.0,0,0,0,0,0,0,1,1,0,0,0,1,490.0,0,1,0,1,0.08307600000000001,0,14,1,0,0,16,0,0,1,0,-2.487999427498248,-0.9164807499264416,0,1,0.39992400000000006,1,0,0,0,1,0,15,0,208.11529420217292
1.0,0,0,0,1,1,0,0,0,0,0,1,0,1105.0,1,1,0,0,0.9378329999999998,0,16,0,1,0,22,0,0,0,0,-0.06418338420615718,0.27091758034553376,1,1,1.3111669999999997,1,0,0,1,0,0,-1,1,257.2443008993129
1.0,0,1,1,0,0,1,0,0,1,1,0,0,545.0,1,1,1,1,1.3032879999999998,0,14,1,0,1,18,1,0,0,0,0.26489030211553993,2.0152645551807407,0,1,7.502711999999999,1,0,0,0,0,1,11,0,391.8761511384317
1.0,0,0,1,0,0,1,0,0,1,0,0,0,375.0,0,1,1,1,0.929445,1,18,0,0,1,20,0,0,0,1,-0.07316764516897957,1.818978156895261,1,0,6.1655549999999995,1,1,0,0,0,0,16,1,365.63236510002633
1.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,1,0,1,0.044408,0,16,0,1,1,19,1,0,1,1,-3.114335645594277,1.215385036377668,0,0,3.3715919999999997,1,0,0,0,0,0,-1,0,227.40681465837935
1.0,0,0,0,1,1,0,0,1,0,0,1,0,1865.0,1,1,1,1,2.721375,0,8,0,0,0,23,1,0,0,0,1.0011372672842738,1.5119628910502643,0,1,4.535625,1,0,0,0,1,0,7,1,315.5928296334732
1.0,1,0,0,0,0,1,0,0,0,0,0,0,125.0,0,1,0,1,0.7637759999999999,0,15,0,1,1,25,0,0,0,1,-0.26948072652257515,0.10275873395726882,1,0,1.1082239999999999,1,1,0,0,0,0,8,0,265.23140397365165
1.0,0,0,1,0,1,0,1,1,1,0,0,0,665.0,1,1,0,0,6.553824,0,18,0,0,1,21,0,0,0,1,1.8800486960863299,3.0714970438878857,1,1,21.574176,1,1,0,0,0,0,-1,1,453.9990298600558
1.0,0,0,0,1,1,0,1,1,0,0,1,1,2200.0,1,1,0,1,1.0424039999999999,0,10,0,0,1,14,0,0,0,0,0.04152958411967762,0.8045078591829631,0,1,2.235596,1,1,0,0,0,0,-1,0,201.55701037250986
1.0,0,0,0,0,0,1,1,0,0,0,0,0,450.0,0,1,1,1,1.1709759999999998,1,15,0,1,0,18,0,0,1,0,0.15783758910238882,1.024256490936371,1,1,2.785024,1,0,0,1,0,0,-1,1,272.96485752742825
1.0,1,0,0,0,0,0,1,0,0,0,0,0,100.0,0,0,0,0,3.605715,1,18,0,0,1,23,0,0,1,0,1.2825200867159363,1.667194425155027,0,0,5.2972850000000005,1,1,1,0,0,0,-1,1,300.6991841621543
1.0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0.45091200000000004,0,15,0,1,0,19,0,0,1,0,-0.7964830804694427,1.1771424684324174,1,0,3.245088,1,1,0,0,1,0,10,1,290.6674484993176
1.0,0,1,1,0,0,0,1,1,0,1,1,0,595.0,1,0,0,1,2.277254,0,12,1,0,1,21,0,0,1,0,0.8229703311457955,0.6101709242370291,0,1,1.8407459999999993,1,0,0,0,0,0,11,1,225.63888523675737
1.0,0,1,0,1,0,1,1,1,0,1,1,0,495.0,1,0,1,0,0.5122439999999999,1,13,1,0,0,18,0,0,0,0,-0.6689542049624728,-0.9020032852660855,0,0,0.405756,1,1,0,1,0,0,-1,0,191.63063838713734
1.0,0,0,0,1,1,0,0,0,0,0,1,0,2645.0,1,1,1,1,0.03316008,0,10,0,0,1,22,0,0,1,0,-3.4016901129336294,-1.3968296630352734,1,1,0.24738000000000002,1,0,0,0,1,1,14,1,198.98892047286253
1.0,1,0,0,0,0,0,0,0,0,0,1,1,1400.0,1,1,0,0,3.1752,0,15,0,1,0,13,0,0,0,0,1.1553706224867184,1.1953759571004177,0,1,3.3047999999999997,1,0,0,1,0,0,15,0,278.40611203880394
1.0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,1,1,1,1,7.584192,1,19,0,0,1,24,0,1,1,0,2.026066081087961,1.6455399213270487,1,0,5.183808000000001,1,1,0,0,0,0,-1,1,362.91083842004815
1.0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,0,1,0,1,4.839912,0,12,1,0,0,21,0,0,0,0,1.5768965387450673,1.2459075235383859,0,0,3.4760880000000007,1,0,0,1,0,1,-1,1,364.1213106055349
1.0,0,0,0,0,0,1,0,1,0,0,0,0,575.0,0,1,0,0,1.703808,1,16,0,1,0,20,0,0,1,0,0.5328657460023623,1.1607078281545409,1,0,3.192192,1,1,0,1,0,0,-1,1,294.96024328158404
1.0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,1,1.045572,1,21,0,0,1,21,0,0,1,0,0.04456410408637638,1.0544611475727783,1,0,2.870428,1,1,0,0,0,0,19,1,228.7631109848185
1.0,0,1,1,0,0,1,0,0,1,0,1,0,1365.0,1,1,0,0,2.227368,1,19,0,0,0,13,0,0,0,1,0.8008206193476687,1.8261016349302288,1,1,6.209631999999999,1,1,0,0,0,1,19,0,440.6078089781303
1.0,1,0,0,0,0,1,1,0,0,0,0,0,45.0,0,1,0,0,0.099792,0,17,0,0,0,19,0,0,1,0,-2.30466725919837,-0.8481462201425997,0,0,0.42820800000000003,1,0,0,0,0,0,-1,1,244.95506779709586
1.0,0,1,0,0,1,0,1,0,0,1,1,0,600.0,1,1,0,0,2.6448,1,16,0,1,1,22,1,0,0,0,0.9725954480846227,1.1168450569291695,1,1,3.0552,1,1,1,1,0,0,13,0,275.6290250164364
1.0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1.483944,0,16,0,1,0,15,0,0,1,0,0.394703408184117,1.5364490676698022,1,1,4.6480559999999995,1,0,0,0,0,1,-1,1,290.81364017618534
1.0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,1,1,1,0.132132,0,18,0,0,1,20,0,0,1,0,-2.0239538560626826,-1.2144676834185875,0,0,0.296868,0,0,0,0,0,1,17,1,170.0097981227536
1.0,1,0,0,0,0,0,1,1,0,0,1,0,1695.0,1,1,0,0,1.18932,1,18,0,0,1,19,1,1,0,0,0.1733817152244803,0.5456211757043243,1,1,1.72568,1,1,1,0,0,1,19,1,341.3122194696849
1.0,0,0,0,1,1,0,1,1,0,0,1,0,3025.0,1,0,1,1,0.096186,0,8,0,0,0,27,0,0,0,1,-2.3414714620465458,1.005331847549811,1,1,2.732814,1,0,0,0,0,0,-1,0,217.21230088727555
1.0,0,0,0,1,1,0,0,0,0,0,1,0,1085.0,1,0,1,0,0.066675,0,13,1,0,0,18,0,0,1,0,-2.7079252089140593,-0.7801767395330481,1,1,0.45832500000000004,1,0,0,1,0,0,10,0,198.8443902321207
1.0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,1,1,0,2.526525,0,15,0,1,0,17,0,0,0,0,0.9268448408126847,1.846638203238042,0,0,6.338475000000001,1,0,0,1,0,0,-1,0,318.89900776921394
1.0,1,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,1,0.8512000000000001,0,16,0,1,0,17,0,0,0,0,-0.16110816039475703,0.5926636419816231,1,1,1.8088000000000002,1,0,0,0,0,1,-1,0,282.51236367024836
1.0,1,0,0,0,0,0,1,1,0,0,0,0,465.0,0,1,0,1,0.7396800000000001,1,21,0,0,0,23,0,1,1,0,-0.30153761874222157,1.7391178979024577,1,0,5.6923200000000005,1,1,1,0,0,1,-1,1,317.61025971334624
1.0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0,1,0,0,1.328208,0,16,0,1,0,13,0,0,0,1,0.2838306652956157,0.3959479634163217,0,0,1.485792,1,0,1,0,1,1,13,1,281.4606923667597
1.0,0,0,1,0,1,0,0,0,0,0,1,1,0.0,1,0,0,0,1.62225,1,16,0,1,0,19,0,0,1,0,0.48381407451914077,0.00274622566802523,1,1,1.00275,1,1,0,1,0,0,18,1,225.8458641199879
1.0,1,0,1,0,1,0,1,0,0,1,0,0,1060.0,0,1,0,0,1.17648,0,15,0,1,0,16,0,0,0,0,0.16252692946577507,0.8080460610364658,0,0,2.24352,1,1,0,0,0,0,12,1,265.1007707192013
1.0,1,0,1,0,0,1,0,1,0,1,0,0,625.0,0,1,0,0,1.5694140000000003,1,17,0,0,1,14,1,1,1,0,0.45070230127804883,1.2932427787629832,0,0,3.6445860000000003,1,0,0,1,0,0,16,1,288.7717105558821
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.10127000000000001,1,13,1,0,1,31,0,0,0,0,-2.2899650616379432,-0.38900630044489637,0,0,0.67773,1,0,0,0,0,1,15,0,260.6453622186978
